closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge between a window and a cluster,index
,,,,,,[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],9,-1,7,,,,,,,,,,,99
[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],-1.0,7.0,9.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.63546798 0.61083744 0.71287825 0.74806474 0.6973962  0.65306122],[0.53553835 0.52568614 0.58128079 0.6382829  0.60731879 0.56157635],[0.58550317 0.56826179 0.64707952 0.69317382 0.65235749 0.60731879],-1.0,8.0,False,False,[],[10],False,100
,,,,,,[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],6,-1,2,,,,,,,,,,,100
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,100
,,,,,,[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],9,-1,7,,,,,,,,,,,100
,,,,,,[0.63546798 0.61083744 0.71287825 0.74806474 0.6973962  0.65306122],[0.53553835 0.52568614 0.58128079 0.6382829  0.60731879 0.56157635],[0.58550317 0.56826179 0.64707952 0.69317382 0.65235749 0.60731879],10,-1,8,,,,,,,,,,,100
[0.56278726 0.56153856 0.63936255 0.70584096 0.71007433 0.62201465],[0.38524806 0.37425229 0.50620162 0.52797326 0.52753343 0.46762843],[0.47401766 0.46789542 0.57278208 0.61690711 0.61880388 0.54482154],-1.0,2.0,6.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.57987333 0.57424349 0.6122449  0.65446868 0.63898663 0.5791696 ],[0.50738916 0.49190711 0.54398311 0.55031668 0.55665025 0.55172414],[0.54363125 0.5330753  0.578114   0.60239268 0.59781844 0.56544687],-1.0,8.0,False,False,[10],[],False,101
,,,,,,[0.60339914 0.58936423 0.66934099 0.71410978 0.68596334 0.62682667],[0.49092848 0.47938292 0.55318658 0.58871393 0.57470531 0.53562632],[0.54716381 0.53437357 0.61126378 0.65141186 0.63033433 0.5812265 ],6,-1,2,,,,,,,,,,,101
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,101
,,,,,,[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],9,-1,7,,,,,,,,,,,101
[0.60339914 0.58936423 0.66934099 0.71410978 0.68596334 0.62682667],[0.49092848 0.47938292 0.55318658 0.58871393 0.57470531 0.53562632],[0.54716381 0.53437357 0.61126378 0.65141186 0.63033433 0.5812265 ],-1.0,2.0,6.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.54257565 0.54257565 0.57705841 0.59605911 0.56228008 0.53413089],[0.5270936  0.50668543 0.52850106 0.58972555 0.51442646 0.48627727],[0.53483462 0.52463054 0.55277973 0.59289233 0.53835327 0.51020408],-1.0,8.0,False,False,[],[10],False,102
,,,,,,[0.60339914 0.58936423 0.66934099 0.71410978 0.68596334 0.62682667],[0.49092848 0.47938292 0.55318658 0.58871393 0.57470531 0.53562632],[0.54716381 0.53437357 0.61126378 0.65141186 0.63033433 0.5812265 ],6,-1,2,,,,,,,,,,,102
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,102
,,,,,,[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],9,-1,7,,,,,,,,,,,102
,,,,,,[0.54257565 0.54257565 0.57705841 0.59605911 0.56228008 0.53413089],[0.5270936  0.50668543 0.52850106 0.58972555 0.51442646 0.48627727],[0.53483462 0.52463054 0.55277973 0.59289233 0.53835327 0.51020408],10,-1,8,,,,,,,,,,,102
[0.54257565 0.54257565 0.57705841 0.59605911 0.56228008 0.53413089],[0.5270936  0.50668543 0.52850106 0.58972555 0.51442646 0.48627727],[0.53483462 0.52463054 0.55277973 0.59289233 0.53835327 0.51020408],-1.0,8.0,10.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.58198452 0.57987333 0.62772695 0.69317382 0.65024631 0.57283603],[0.40816327 0.37931034 0.49049965 0.49683322 0.51442646 0.4679803 ],[0.49507389 0.47959184 0.5591133  0.59500352 0.58233638 0.52040816],-1.0,9.0,False,False,[6],[],False,103
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,103
,,,,,,[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],9,-1,7,,,,,,,,,,,103
,,,,,,[0.58283961 0.57529436 0.63586683 0.67936312 0.64611327 0.59015507],[0.47927846 0.4611904  0.53134346 0.56599666 0.54456589 0.50637755],[0.53105903 0.51824238 0.58360515 0.62267989 0.59533958 0.54826631],10,-1,8,,,,,,,,,,,103
[0.58902182 0.5791696  0.63586683 0.74173118 0.70724842 0.64320901],[0.4137931  0.40957072 0.52850106 0.56599666 0.53624208 0.46023927],[0.50140746 0.49437016 0.58218395 0.65386392 0.62174525 0.55172414],-1.0,8.0,10.0,[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.58902182 0.5791696  0.63476425 0.74173118 0.70724842 0.64320901],[0.4137931  0.40957072 0.52850106 0.59676284 0.53624208 0.46023927],[0.50140746 0.49437016 0.58163265 0.66924701 0.62174525 0.55172414],-1.0,9.0,False,True,[],[],False,104
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,104
,,,,,,[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],9,-1,7,,,,,,,,,,,104
,,,,,,[0.58902182 0.5791696  0.63586683 0.74173118 0.70724842 0.64320901],[0.4137931  0.40957072 0.52850106 0.56599666 0.53624208 0.46023927],[0.50140746 0.49437016 0.58218395 0.65386392 0.62174525 0.55172414],10,-1,8,,,,,,,,,,,104
[0.48979592 0.47321429 0.53342716 0.57635468 0.58409571 0.5270936 ],[0.27304715 0.29908515 0.38531404 0.39971851 0.40605208 0.34127595],[0.38142153 0.38614972 0.4593706  0.48803659 0.49507389 0.43418477],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.53641802 0.51696648 0.58658226 0.65992259 0.63634764 0.57529909],[0.37403237 0.37543983 0.48250022 0.51769221 0.49982407 0.42768352],[0.45522519 0.44620316 0.53454124 0.5888074  0.56808586 0.5014913 ],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.47783251 0.43631246 0.54116819 0.57987333 0.54679803 0.48768473],[0.39549613 0.38353272 0.48768473 0.539057   0.52076003 0.44897959],[0.43666432 0.40992259 0.51442646 0.55946517 0.53377903 0.46833216],-1.0,9.0,False,False,[10],[],False,105
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,105
,,,,,,[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],9,-1,7,,,,,,,,,,,105
[0.53641802 0.51696648 0.58658226 0.65992259 0.63634764 0.57529909],[0.37403237 0.37543983 0.44194229 0.48275862 0.47642505 0.42768352],[0.45522519 0.44620316 0.51426228 0.57134061 0.55638635 0.5014913 ],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.53641802 0.51696648 0.58658226 0.65992259 0.63634764 0.57529909],[0.37403237 0.37543983 0.44194229 0.48275862 0.47642505 0.42768352],[0.45522519 0.44620316 0.51426228 0.57134061 0.55638635 0.5014913 ],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.50105559 0.49542576 0.54890922 0.58128079 0.54679803 0.50527797],[0.42575651 0.39690359 0.44194229 0.48275862 0.47642505 0.46657284],[0.46340605 0.44616467 0.49542576 0.5320197  0.51161154 0.4859254 ],-1.0,9.0,False,True,[],[],False,106
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,106
,,,,,,[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],9,-1,7,,,,,,,,,,,106
[0.53641802 0.51696648 0.58658226 0.65992259 0.63634764 0.57529909],[0.37403237 0.37543983 0.44194229 0.48275862 0.47642505 0.42768352],[0.45522519 0.44620316 0.51426228 0.57134061 0.55638635 0.5014913 ],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.50642153 0.50127001 0.54487452 0.59104504 0.58066502 0.54943702],[0.39215341 0.37702322 0.44757213 0.48803659 0.46868403 0.43023866],[0.44928747 0.43914662 0.49622333 0.53954082 0.52467452 0.48983784],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.47642505 0.48557354 0.50316678 0.52216749 0.52498241 0.52357495],[0.41027445 0.37860662 0.45320197 0.49331457 0.460943   0.43279381],[0.44334975 0.43209008 0.47818438 0.50774103 0.4929627  0.47818438],-1.0,9.0,False,False,[],[],True,107
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,107
,,,,,,[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],9,-1,7,,,,,,,,,,,107
[0.52216749 0.50527797 0.56157635 0.62561576 0.58066502 0.54943702],[0.3356791  0.30541872 0.44757213 0.48803659 0.46868403 0.39901478],[0.42892329 0.40534835 0.50457424 0.55682618 0.52467452 0.4742259 ],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.52216749 0.50527797 0.56157635 0.62561576 0.58066502 0.54943702],[0.3356791  0.30541872 0.44757213 0.48803659 0.46868403 0.39901478],[0.42892329 0.40534835 0.50457424 0.55682618 0.52467452 0.4742259 ],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.52216749 0.50527797 0.56157635 0.62561576 0.5460943  0.52146376],[0.3356791  0.30541872 0.46516538 0.54820549 0.48557354 0.39901478],[0.42892329 0.40534835 0.51337087 0.58691063 0.51583392 0.46023927],-1.0,9.0,False,True,[],[],False,108
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,108
,,,,,,[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],9,-1,7,,,,,,,,,,,108
[0.52568614 0.52357495 0.56157635 0.62561576 0.58066502 0.54943702],[0.27938072 0.26389866 0.37016186 0.44194229 0.41801548 0.33497537],[0.40253343 0.39373681 0.46586911 0.53377903 0.49934025 0.44220619],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.52568614 0.52357495 0.56157635 0.62561576 0.58066502 0.54943702],[0.27938072 0.26389866 0.37016186 0.44194229 0.41801548 0.33497537],[0.40253343 0.39373681 0.46586911 0.53377903 0.49934025 0.44220619],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.52568614 0.52357495 0.55031668 0.56579873 0.54679803 0.53272343],[0.27938072 0.26389866 0.37016186 0.44194229 0.41801548 0.33497537],[0.40253343 0.39373681 0.46023927 0.50387051 0.48240676 0.4338494 ],-1.0,9.0,False,True,[],[],False,109
,,,,,,[0.42646024 0.42505278 0.41731175 0.42716397 0.40534835 0.408867  ],[0.13300493 0.11752287 0.15270936 0.23856439 0.23363828 0.1653765 ],[0.27973258 0.27128783 0.28501056 0.33286418 0.31949331 0.28712175],7,-1,4,,,,,,,,,,,109
,,,,,,[0.70197044 0.69247009 0.7765658  0.8226601  0.78395496 0.71833216],[0.58268825 0.59359606 0.66520056 0.69387755 0.68736805 0.62130542],[0.64232935 0.64303308 0.72088318 0.75826882 0.73566151 0.66981879],9,-1,7,,,,,,,,,,,109
