closed cluster high,closed cluster low,closed cluster mean,closed cluster label,closed cluster segment,closed cluster stream,cluster high,cluster low,cluster mean,cluster label,cluster segment,cluster stream,window high,window low,window mean,window segment,window stream,is the cluster and the window deviated,is the cluster and the window matched,cluster labels that are merged together into a cluster,new clusters (labels),merge between a window and a cluster,index
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,124
,,,,,,[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],5,-1,9,,,,,,,,,,,124
,,,,,,[0.90053763 0.61021505 0.77150538 0.51075269],[0.47580645 0.25       0.28225806 0.22849462],[0.68817204 0.43010753 0.52688172 0.36962366],6,-1,9,,,,,,,,,,,124
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,124
[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],-1.0,9.0,5.0,[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.50537634 0.30645161 0.56451613 0.29032258],[0.36021505 0.12365591 0.09139785 0.09677419],[0.4327957  0.21505376 0.32795699 0.19354839],-1.0,10.0,False,True,[],[],False,125
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,125
,,,,,,[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],5,-1,9,,,,,,,,,,,125
,,,,,,[0.90053763 0.61021505 0.77150538 0.51075269],[0.47580645 0.25       0.28225806 0.22849462],[0.68817204 0.43010753 0.52688172 0.36962366],6,-1,9,,,,,,,,,,,125
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,125
[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],-1.0,9.0,5.0,[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.60215054 0.39784946 0.5483871  0.28494624],[0.43548387 0.11290323 0.44086022 0.08602151],[0.5188172  0.25537634 0.49462366 0.18548387],-1.0,10.0,False,True,[],[],False,126
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,126
,,,,,,[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],5,-1,9,,,,,,,,,,,126
,,,,,,[0.90053763 0.61021505 0.77150538 0.51075269],[0.47580645 0.25       0.28225806 0.22849462],[0.68817204 0.43010753 0.52688172 0.36962366],6,-1,9,,,,,,,,,,,126
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,126
[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],-1.0,9.0,5.0,[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.44623656 0.42473118 0.58064516 0.25806452],[0.37096774 0.05376344 0.10215054 0.06989247],[0.40860215 0.23924731 0.34139785 0.16397849],-1.0,10.0,False,True,[],[],False,127
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,127
,,,,,,[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],5,-1,9,,,,,,,,,,,127
,,,,,,[0.90053763 0.61021505 0.77150538 0.51075269],[0.47580645 0.25       0.28225806 0.22849462],[0.68817204 0.43010753 0.52688172 0.36962366],6,-1,9,,,,,,,,,,,127
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,127
[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],-1.0,9.0,5.0,[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.69354839 0.32258065 0.67204301 0.31182796],[0.53225806 0.05913978 0.27956989 0.1827957 ],[0.61290323 0.19086022 0.47580645 0.24731183],-1.0,10.0,False,True,[],[],False,128
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,128
,,,,,,[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],5,-1,9,,,,,,,,,,,128
,,,,,,[0.90053763 0.61021505 0.77150538 0.51075269],[0.47580645 0.25       0.28225806 0.22849462],[0.68817204 0.43010753 0.52688172 0.36962366],6,-1,9,,,,,,,,,,,128
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,128
[0.91935484 0.61021505 0.77150538 0.51075269],[0.47580645 0.15053763 0.28225806 0.22849462],[0.69758065 0.38037634 0.52688172 0.36962366],-1.0,9.0,6.0,[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.91935484 0.47311828 0.73655914 0.3655914 ],[0.56451613 0.15053763 0.53225806 0.2688172 ],[0.74193548 0.31182796 0.6344086  0.3172043 ],-1.0,11.0,False,True,[],[],False,129
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,129
,,,,,,[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],5,-1,9,,,,,,,,,,,129
,,,,,,[0.91935484 0.61021505 0.77150538 0.51075269],[0.47580645 0.15053763 0.28225806 0.22849462],[0.69758065 0.38037634 0.52688172 0.36962366],6,-1,9,,,,,,,,,,,129
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,129
[0.91935484 0.61021505 0.81182796 0.69354839],[0.47580645 0.15053763 0.28225806 0.22849462],[0.69758065 0.38037634 0.54704301 0.46102151],-1.0,9.0,6.0,[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.83870968 0.4516129  0.81182796 0.69354839],[0.67204301 0.22043011 0.58064516 0.30107527],[0.75537634 0.33602151 0.69623656 0.49731183],-1.0,11.0,False,True,[],[],False,130
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,130
,,,,,,[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],5,-1,9,,,,,,,,,,,130
,,,,,,[0.91935484 0.61021505 0.81182796 0.69354839],[0.47580645 0.15053763 0.28225806 0.22849462],[0.69758065 0.38037634 0.54704301 0.46102151],6,-1,9,,,,,,,,,,,130
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,130
[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],-1.0,9.0,5.0,[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.67204301 0.30645161 0.54301075 0.2311828 ],[0.32258065 0.11827957 0.3172043  0.07526882],[0.49731183 0.21236559 0.43010753 0.15322581],-1.0,11.0,False,True,[],[],False,131
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,131
,,,,,,[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],5,-1,9,,,,,,,,,,,131
,,,,,,[0.91935484 0.61021505 0.81182796 0.69354839],[0.47580645 0.15053763 0.28225806 0.22849462],[0.69758065 0.38037634 0.54704301 0.46102151],6,-1,9,,,,,,,,,,,131
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,131
[0.84946237 0.46774194 0.69354839 0.60215054],[0.15591398 0.05376344 0.05376344 0.05376344],[0.50268817 0.26075269 0.37365591 0.32795699],-1.0,9.0,5.0,[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.86021505 0.30645161 0.57526882 0.17204301],[0.52150538 0.09677419 0.32258065 0.08602151],[0.69086022 0.2016129  0.44892473 0.12903226],-1.0,11.0,False,False,[6],[],False,132
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,132
,,,,,,[0.88709677 0.49865591 0.72311828 0.54032258],[0.40725806 0.11290323 0.23521505 0.14919355],[0.64717742 0.30577957 0.47916667 0.34475806],5,-1,9,,,,,,,,,,,132
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,132
[0.88709677 0.49865591 0.72311828 0.61290323],[0.25268817 0.11290323 0.23521505 0.14919355],[0.56989247 0.30577957 0.47916667 0.38104839],-1.0,9.0,5.0,[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.83870968 0.39784946 0.6344086  0.61290323],[0.25268817 0.15591398 0.48387097 0.17204301],[0.54569892 0.27688172 0.55913978 0.39247312],-1.0,11.0,False,True,[],[],False,133
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,133
,,,,,,[0.88709677 0.49865591 0.72311828 0.61290323],[0.25268817 0.11290323 0.23521505 0.14919355],[0.56989247 0.30577957 0.47916667 0.38104839],5,-1,9,,,,,,,,,,,133
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,133
[0.88709677 0.49865591 0.72311828 0.61290323],[0.25268817 0.11290323 0.23521505 0.06451613],[0.56989247 0.30577957 0.47916667 0.33870968],-1.0,9.0,5.0,[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.62903226 0.36021505 0.67741935 0.58602151],[0.41935484 0.17204301 0.38172043 0.06451613],[0.52419355 0.26612903 0.52956989 0.32526882],-1.0,11.0,False,True,[],[],False,134
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,134
,,,,,,[0.88709677 0.49865591 0.72311828 0.61290323],[0.25268817 0.11290323 0.23521505 0.06451613],[0.56989247 0.30577957 0.47916667 0.33870968],5,-1,9,,,,,,,,,,,134
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,134
[0.88709677 0.49865591 0.72311828 0.61290323],[0.25268817 0.05913978 0.12365591 0.06451613],[0.56989247 0.27889785 0.4233871  0.33870968],-1.0,9.0,5.0,[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.73655914 0.29569892 0.51612903 0.40860215],[0.3172043  0.05913978 0.12365591 0.07526882],[0.52688172 0.17741935 0.31989247 0.24193548],-1.0,11.0,False,True,[],[],False,135
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,135
,,,,,,[0.88709677 0.49865591 0.72311828 0.61290323],[0.25268817 0.05913978 0.12365591 0.06451613],[0.56989247 0.27889785 0.4233871  0.33870968],5,-1,9,,,,,,,,,,,135
,,,,,,[0.51075269 0.10215054 0.09139785 0.10752688],[0.3172043  0.05376344 0.07526882 0.08602151],[0.41397849 0.07795699 0.08333333 0.09677419],7,-1,9,,,,,,,,,,,135
[0.31182796 0.05376344 0.12634409 0.13709677],[0.20698925 0.02688172 0.05913978 0.05376344],[0.2594086  0.04032258 0.09274194 0.09543011],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.43010753 0.11962366 0.1969086  0.15120968],[0.23454301 0.04704301 0.07392473 0.08198925],[0.33232527 0.08333333 0.13541667 0.11659946],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.38709677 0.22043011 0.47849462 0.25268817],[0.09677419 0.05376344 0.08602151 0.10215054],[0.24193548 0.13709677 0.28225806 0.17741935],-1.0,11.0,False,False,[7],[],False,136
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,136
,,,,,,[0.88709677 0.49865591 0.72311828 0.61290323],[0.25268817 0.05913978 0.12365591 0.06451613],[0.56989247 0.27889785 0.4233871  0.33870968],5,-1,9,,,,,,,,,,,136
[0.43010753 0.11962366 0.1969086  0.15120968],[0.23454301 0.04704301 0.07392473 0.08198925],[0.33232527 0.08333333 0.13541667 0.11659946],3.0,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.66129032 0.3343414  0.53175403 0.39936156],[0.27772177 0.05477151 0.11122312 0.07291667],[0.46950605 0.19455645 0.32148858 0.23613911],3,"[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[0.44086022 0.22043011 0.48387097 0.22043011],[0.37096774 0.05376344 0.12365591 0.08064516],[0.40591398 0.13709677 0.30376344 0.15053763],-1.0,11.0,False,False,[5],[],False,137
,,,,,,[0.08602151 0.00537634 0.02150538 0.05376344],[0. 0. 0. 0.],[0.04301075 0.00268817 0.01075269 0.02688172],4,-1,8,,,,,,,,,,,137
